,VNQ,GLD,RSP,TLT,SVXY,TIP,EEM,SRLN,IWM,VMBS,RPG,VTI,CWB,HYG,VUG,GLTR,LQD,UGAZ,AMLP,REM,EMB
12/19/07,39.3338,79.24,40.1186,66.9198,7.474857983,81.3918,39.8925,31.54098356,64.8632,36.39438724,35.2496,58.3526,27.02152991,50.0757,55.5347,48.65444366,68.89141,2246077342,6.680074908,36.7347,61.7348
12/20/07,39.1644,78.67,40.2821,66.774,7.552243064,81.2985,40.1139,31.52069425,65.9102,36.42166771,35.4564,58.7641,27.08187139,49.9654,56.0623,48.51409496,68.55333,2188694110,6.622141039,37.04,61.7592
12/21/07,39.9582,80.1,40.9094,65.7826,7.878003507,80.8009,41.3443,31.52176495,67.4331,36.26321132,35.9539,59.6807,27.25272879,50.1258,56.9253,49.34445138,68.48041,2238451926,6.714741341,38.0414,61.6921
12/24/07,41.2943,80.14,41.2982,65.4691,8.160088127,80.5521,42.055,31.53437398,67.9263,36.19956134,36.2553,60.2438,27.38858402,49.9453,57.4713,49.452271,68.12907,2102929679,6.846255048,38.7253,61.8019
12/26/07,40.5866,81.52,41.2204,64.886,8.219688239,80.1944,42.2766,31.53986304,68.2465,36.13539508,36.2835,60.2931,27.43970726,49.7198,57.577,49.45109356,68.14895,2119568688,6.912672117,38.3956,61.8507
12/27/07,39.7531,81.56,40.6415,65.6045,7.958265148,80.7345,41.2852,31.54756113,66.6118,36.23216519,35.7656,59.5286,27.20349609,50.055,56.7492,50.49627294,68.55983,2151382834,6.920979631,37.5223,61.8025
12/28/07,39.0321,83,40.5724,66.6438,7.914839526,81.2269,41.4431,31.55329494,65.8912,36.41624814,35.7468,59.2984,27.18463043,49.556,56.7492,50.69513424,68.77824,2317974272,6.940690846,36.903,61.8269
12/31/07,39.3629,82.46,40.3218,67.0573,7.78952976,81.7662,40.9363,31.57572042,65.3356,36.52076663,35.6432,58.9984,27.13261264,49.6669,56.3177,50.79164606,68.91141,2409147933,6.888806184,36.985,61.9124
1/2/08,39.2372,84.86,39.6997,68.0344,7.610939108,82.4227,40.2496,31.5915171,64.6758,36.68366534,35.1253,58.2914,27.04928608,49.0519,55.6218,51.38240804,69.73711,2763456681,6.89136919,36.71,61.998
1/3/08,37.9738,85.57,39.5183,67.9392,7.67589414,82.7041,40.6179,31.59872189,63.9552,36.70758622,34.9463,58.2215,27.02674023,48.9562,55.7452,52.22842464,69.50405,2577402520,6.952530243,36.4103,62.1079
1/4/08,36.3797,85.13,38.3864,67.9539,7.359028532,82.6806,39.3773,31.6081353,62.0104,36.81313631,34.08,56.6472,26.61006483,48.9007,53.9575,52.04401338,70.08337,2745500042,6.886412645,35.9355,62.1385
1/7/08,36.7303,84.77,38.4901,68.2539,7.512681404,82.665,39.6708,31.61165752,62.1493,36.88355429,33.9199,56.676,26.56542624,48.6033,53.9487,52.06734541,69.9968,2785236001,6.858810184,36.3228,62.279
1/8/08,35.414,86.78,37.4878,68.1734,7.146294566,82.7275,39.3579,31.59996245,60.2132,36.88035089,33.3643,55.6484,26.39187209,48.316,52.8919,52.83757074,69.86362,2878377439,6.881297365,35.7855,62.4297
1/9/08,36.0622,86.5499,37.8939,68.3052,7.220677136,82.665,40.6705,31.54924468,60.8297,36.93346096,33.741,56.2444,26.43932047,47.7767,53.5524,53.56427131,69.71713,3015348003,6.870295523,35.5356,62.3828
1/10/08,36.6377,88.25,38.4296,67.3684,7.454688262,82.2898,41.1578,31.50466527,61.6458,36.87497742,33.6186,56.6184,26.78142536,48.1396,53.8518,53.28420522,69.50929,3168917345,6.870604532,35.8355,62.4378
1/11/08,36.6443,88.58,37.9025,67.9026,7.109934858,82.9073,39.981,31.43800087,60.3869,37.00609898,33.4396,56.08,26.70732152,48.2454,53.1208,54.12238219,70.02344,3138405855,6.846392959,35.748,62.2105
1/14/08,36.4856,89.5399,38.2913,68.1588,7.415193659,83.259,40.5791,31.45036194,60.8904,37.04655074,33.7316,56.6267,26.89472076,48.0716,53.7637,55.03162673,69.73045,3252965228,6.845609937,36.1604,62.4256
1/15/08,35.7183,87.99,37.2977,68.9346,7.365134962,83.6888,38.7127,31.42443951,59.7965,37.12187491,32.8369,55.2374,26.52413186,48.2001,52.4956,55.06406482,70.11,3087566539,6.789465932,36.0604,62.5294
1/16/08,36.1416,86.7,37.3668,68.4296,7.438441053,83.1886,37.0733,31.37815066,59.8225,37.07372409,32.8558,54.9003,26.42609618,48.1446,51.8615,53.8315626,70.00346,3006481112,6.794097281,36.6602,62.6149
1/17/08,35.6323,86.5001,36.2522,69.3298,6.854758193,83.7982,35.974,31.29456526,58.3553,37.14749787,31.7917,53.3712,26.07209978,47.7968,50.6638,53.81798773,70.3364,2959284834,6.77211675,35.3982,62.56
1/18/08,35.1428,87.42,35.9843,68.8468,6.790547672,83.8764,36.8103,31.16436191,57.7823,37.14377718,31.8011,53.0054,26.05325618,48.1799,50.4172,53.52209362,70.21654,2880476123,6.658332063,34.7235,62.5966
1/22/08,36.0159,88.1699,35.993,69.5932,6.698098439,84.5173,35.8688,31.0152719,57.3656,37.36091398,31.4244,52.4094,25.88157634,47.8372,49.7214,52.89835846,70.3697,2554072854,6.574340269,36.2853,62.2973
1/23/08,39.5547,87.89,37.1508,69.4323,7.011337351,84.3141,36.1014,30.68927963,59.345,37.37527456,31.7258,53.7987,26.13894308,47.9329,50.6197,53.77016871,70.46292,2487773557,6.531422599,38.222,62.3095
1/24/08,38.5956,90.08,37.315,68.0197,7.002883828,83.7357,36.8158,30.63565669,59.3016,37.07346192,32.432,54.1481,26.32633041,48.5479,51.0953,55.07818483,69.85697,2686474417,6.66065706,38.2719,62.3217
1/25/08,38.364,90.3,36.9175,69.1834,6.907098692,84.4235,36.2454,30.62252021,58.8675,37.17022433,31.9329,53.3507,26.24119642,48.6235,50.514,55.98826448,70.62273,2863371152,6.705805501,37.6598,62.4182
1/28/08,39.7068,91.75,37.7124,68.92,7.048996076,84.3219,37.1592,30.59932519,60.1264,37.22255688,32.3473,54.481,26.4617194,48.3967,51.0971,56.03296481,70.60276,2958221696,6.726267937,39.2146,62.395
1/29/08,39.3364,91.15,38.0408,68.4442,7.045472998,84.2906,36.9737,30.56141097,60.2827,37.1617497,32.6393,54.7071,26.53125194,48.4471,51.3067,56.48933669,70.4829,2848777430,6.775365495,39.2591,62.2912
1/30/08,38.2516,92.0601,37.6174,67.9905,7.028811447,84.3063,36.4779,30.47860269,59.5187,37.12858187,33.0159,54.2057,26.49951447,48.6386,50.8751,56.32026133,70.46958,2958337603,6.829147942,38.9592,62.4806
1/31/08,39.0454,91.4,38.5678,68.4808,7.1339518,84.7205,37.2229,30.29227089,61.012,37.20002889,32.9217,55.3196,26.72002287,48.7394,51.7646,56.6231908,70.70264,2990136906,6.879234368,39.7964,62.4989
2/1/08,40.7321,89.3499,39.3714,68.8986,7.321771435,84.7682,37.9789,30.05099766,62.4792,37.2347959,33.6091,56.2239,27.10622999,48.7667,52.5396,57.10356136,71.0061,2618859616,6.888520324,41.3208,62.5026
2/4/08,40.2955,89.1,38.8616,68.1788,7.062498334,84.2733,38.0979,30.04523889,61.7499,37.19852846,33.3455,55.5497,26.94560468,48.7794,52.0376,56.09174817,70.8121,2749632227,6.966357931,40.9085,62.5272
2/5/08,38.8271,87.68,37.7383,68.7076,6.663617267,84.6818,36.01,29.92811115,60.1525,37.28030691,32.4225,53.9549,26.50697591,48.376,50.6109,55.56831964,71.05962,2825976660,6.928565521,40.671,62.386
2/6/08,38.1723,88.9499,37.4359,68.4947,6.485785015,84.5795,35.4091,29.71924774,59.2929,37.23474057,31.9612,53.5398,26.37950481,48.2745,50.0561,56.21742175,70.67162,2881300462,6.854653026,40.3587,62.4105
2/7/08,39.1049,89.85,37.7729,66.9964,6.583972998,83.5581,36.0211,29.45005386,60.2914,37.11917405,32.4697,54.0371,26.45087193,48.0664,50.4524,56.44567115,69.84881,2997893202,6.866367478,41.1958,62.1896
2/8/08,37.815,91,37.4618,67.7749,6.467055746,84.4068,35.9518,29.30425393,59.9094,37.1986273,32.4603,53.7165,26.37127248,47.696,50.5669,57.43730157,70.11639,3217086949,6.898319812,40.7335,61.9502
2/11/08,37.0213,91.33,37.8593,68.0613,6.613606468,84.6268,36.406,28.96935173,59.8312,37.22202841,32.5733,54.033,26.5107544,47.3103,51.2362,58.28828082,70.33046,3489049432,6.93657801,40.0713,61.9196
2/12/08,38.1127,89.33,38.084,67.6501,6.699961887,84.4697,37.0041,28.8135171,60.5518,37.16716387,33.223,54.5386,26.55818342,47.493,51.3947,58.35233769,70.23011,3376242106,6.917915448,40.2337,61.938
2/13/08,38.4236,89.44,38.5678,66.9229,6.933033873,83.692,37.8515,28.87646802,61.802,37.11152472,33.5621,55.1675,26.74368147,47.3661,52.1169,57.19237511,69.51433,3317666550,6.869263193,40.0463,62.0546
2/14/08,37.6828,89.71,37.9716,65.9241,6.836080688,83.1263,37.3558,28.9931271,60.3521,36.88850708,33.2325,54.4441,26.63830962,47.6046,51.5444,57.97633164,69.36047,3730683162,6.85328294,39.2341,62.0472
2/15/08,38.0003,89.15,37.963,66.4382,6.901045986,83.5505,37.6272,29.15073676,60.083,36.90906749,33.0347,54.4564,26.64155317,47.4829,51.4299,58.6631018,69.58792,3587669597,6.812535749,39.0967,62.165
2/19/08,37.9011,91.58,38.0062,65.7552,6.987681551,83.0666,38.1284,29.28332267,60.8297,36.66048004,33.0724,54.6331,26.68713623,47.2342,51.7118,59.45515133,68.89221,3983535448,6.804935524,39.2341,61.6986
2/20/08,38.1458,93.24,38.3691,66.2179,7.033183396,83.3424,38.4524,29.34797015,60.8644,36.62085743,33.4773,54.8921,26.76033018,47.3611,51.9583,59.18481416,69.04607,3958010663,6.839629082,39.1467,61.6986
2/21/08,37.0742,93.25,37.7815,66.9303,7.039798363,83.8726,37.9041,29.44449413,59.6663,36.84934809,32.9782,54.2714,26.57028818,47.5285,51.3155,61.30599165,69.52771,3857123308,6.731038643,38.6719,61.6311
2/22/08,38.159,93.39,38.0891,66.5411,7.195024261,83.637,38.4219,29.55106696,59.6489,36.70821444,32.7145,54.5263,26.62875553,47.6148,51.6677,61.01622274,69.25077,4248569558,6.756878464,38.372,61.8582
2/25/08,39.363,92.74,38.7666,65.8507,7.387076324,83.2128,39.1502,29.70275397,60.8644,36.52265461,33.8446,55.4511,26.81607254,47.762,52.3723,61.05412446,68.80524,4282952557,6.820086879,39.2466,61.938
2/26/08,39.3563,93.71,39.1208,65.8727,7.505802542,83.7705,39.6763,29.89415679,61.4374,36.65738234,34.0706,55.8128,26.9187111,48.0766,52.8232,60.98672485,69.30696,4330064028,6.838495894,39.2341,61.9931
2/27/08,39.1644,94.78,38.8357,65.9315,7.443464412,83.9119,40.017,30.00119863,61.4113,36.80424919,34.0046,55.7224,26.91274639,48.0664,52.8038,63.30190535,69.24006,4060204811,6.74729627,39.1467,62.1159
2/28/08,38.331,95.99,38.4987,67.1213,7.23231599,85.0353,39.5794,30.00353507,60.4737,37.05236653,33.8446,55.1552,26.8018649,47.9954,52.4691,63.19458842,69.74847,4574858762,6.818106081,38.1846,62.0607
2/29/08,37.7641,96.18,37.3927,68.1642,6.817726133,85.9387,37.9789,29.93255929,59.2061,37.20413904,32.7616,53.922,26.48483755,47.8076,51.1657,64.13205348,70.19667,4462647034,6.762391006,37.2724,62.2448
3/3/08,38.0333,97.24,37.3236,67.9857,6.822044102,85.9042,38.1893,29.86428444,58.6331,37.1322292,32.8652,53.7288,26.36108226,47.8209,51.201,65.4247126,70.19551,4433765081,6.748285,34.2112,62.2532
3/4/08,37.6629,95.18,37.2199,67.3149,6.939162194,85.7069,37.2866,29.85779805,58.2858,36.865051,32.7239,53.5562,26.17659239,47.7647,51.0865,65.91129165,69.779,4443437194,6.70478205,33.3615,62.1731
3/5/08,38.1987,97.72,37.4359,66.4967,7.111285073,85.6516,38.0841,29.87680972,58.8502,36.62835266,33.0743,53.8603,26.24978275,47.9,51.4916,64.00071022,69.28188,4996142232,6.716812655,32.5118,62.2593
3/6/08,36.3996,96.5,36.3386,66.8579,6.617246407,86.1172,36.7549,29.91984634,56.8707,36.43479017,32.3096,52.73,25.88125031,47.7749,50.5493,65.73079285,69.18783,4997352217,6.671454776,27.2765,62.1694
3/7/08,37.0147,96.09,36.1744,66.9463,6.621543435,86.4409,36.2371,29.86898548,56.6884,36.68135465,31.9235,52.1546,25.67285074,47.6727,50.0297,64.17143033,69.04004,5038577012,6.606027749,27.4014,62.1053
3/10/08,36.4723,95.87,35.5609,67.9489,6.433449005,87.096,35.5891,29.85514508,55.4208,36.70992174,31.189,51.3489,25.19207227,47.5604,49.1578,62.52374508,69.0266,5432717148,6.512717608,26.2769,62.1114
3/11/08,38.9263,95.99,36.9089,67.3591,6.793534546,86.2436,38.0287,29.82095854,57.8517,36.68683099,32.0365,53.1904,25.68672813,47.683,50.6109,63.87400521,68.22717,5401856442,6.532352774,29.0882,62.056
3/12/08,38.0796,97.01,36.5114,68.6787,6.593579281,87.0802,37.3115,29.79682447,57.1745,37.07364294,32.0271,52.6766,25.55931849,47.6727,50.2851,63.46773984,69.06019,5422166750,6.505258537,28.9008,62.0868
3/13/08,38.5427,98.34,36.762,68.1332,6.570458837,86.512,36.9653,29.76754399,58.3553,36.99140358,32.3096,53.0219,25.53313243,47.3306,50.6197,65.58806079,68.30107,5787398603,6.448525125,28.0262,61.9389
3/14/08,37.7357,98.71,36.0621,68.9883,6.178059397,86.7074,35.6306,29.71252723,56.8446,37.09848852,31.6882,52.0354,25.25482255,47.0394,49.7479,65.46690991,68.26076,5205809052,6.347764676,26.8766,62.21
3/17/08,37.9737,99.17,35.3968,69.5264,6.142928615,85.7701,34.7334,29.61829495,55.907,37.51809838,30.9065,51.427,24.7520054,46.8147,48.9641,65.64064024,68.82506,4007624801,6.173189281,25.9645,62.0806
3/18/08,39.7002,96.5,36.8829,69.2536,6.668134656,85.6754,36.5749,29.44563297,58.5029,37.31420631,31.9894,53.5932,25.45089841,47.5195,50.7342,64.89402244,68.69742,4408691197,6.263940854,28.5509,62.3888
3/19/08,39.3893,93.0399,36.0794,70.4183,6.360131504,86.0385,34.3365,29.47813119,56.9835,37.46855545,31.6693,52.1422,25.13027761,47.5706,49.4925,62.30533925,68.99973,3862882913,6.157513883,28.0761,62.4627
3/20/08,40.7453,89.9128,36.8553,70.596,6.455871565,86.2278,34.9273,29.48709841,58.008,37.51545784,32.0809,53.2479,25.43717815,47.8004,49.9416,58.17568118,69.36921,3898239779,6.15141878,30.1503,62.4504
3/24/08,41.6912,90.1001,37.7921,69.2094,6.605323965,84.6888,36.2925,29.52817173,60.2868,37.27695759,32.0809,54.4153,25.76431098,48.1743,51.4564,58.17429604,69.23485,4260086382,6.238820482,30.7376,62.4627
3/25/08,41.8012,92.73,37.9743,69.5043,6.605295129,84.5467,36.8601,29.59595667,60.4868,37.31817805,33.1133,54.495,25.9110987,48.3009,51.6691,58.88774722,69.55059,4379159995,6.297525651,31.427,62.3395
3/26/08,40.9747,93.8,37.3844,69.2094,6.456135563,84.7993,36.5555,29.66471813,59.9824,37.34725905,32.9722,53.8466,25.82786655,48.186,51.3337,60.21733023,69.63658,4619218213,6.375404487,30.6374,62.4627
3/27/08,40.6281,93.46,37.0202,68.7155,6.502286177,84.9729,36.3755,29.72710397,59.5041,37.23686841,32.7833,53.6443,25.73175638,48.0252,50.7776,60.39676095,69.20798,4621776912,6.326312301,29.9385,62.4381
3/28/08,40.1348,91.88,36.6211,69.3937,6.498910825,85.6122,36.3091,29.77845856,58.7215,37.36383753,32.1987,53.1611,25.52892561,48.0507,50.3981,60.13066738,69.58418,4783214231,6.313246514,29.5631,62.321
3/31/08,40.2948,90.41,36.6905,69.6443,6.616477656,85.8174,36.5278,29.84990476,58.8084,37.41332222,32.5146,53.4337,25.5064246,48.2676,50.6717,59.90086855,69.77228,5223640388,6.361475589,29.136,62.3025
4/1/08,42.661,86.8599,38.3577,68.4939,7.065712166,85.0617,37.9567,29.87405272,60.9825,37.31197205,33.5093,55.2796,25.97704549,48.487,52.3399,56.47698767,69.6593,4638410923,6.438069104,31.0646,62.234
4/2/08,42.4477,89.27,38.46,68.6421,6.943508892,85.0648,37.9872,29.91927286,61.1303,37.2274105,33.6469,55.3168,26.07965642,48.5128,52.2251,56.78677817,69.78081,4792656252,6.502079072,31.1293,62.426
4/3/08,43.4475,89.42,38.486,68.7975,7.005744848,85.033,38.4552,30.01300725,61.2956,37.3109877,33.6978,55.3828,26.22826275,48.4254,52.437,57.50368758,69.81456,4185460869,6.526209006,30.6892,62.4755
4/4/08,42.741,90.25,38.5901,69.4342,7.041200935,85.5252,38.2973,30.09718035,61.3043,37.54281501,33.9147,55.4035,26.32350676,48.6156,52.64,58.17870008,70.67191,4058516656,6.613537563,30.6763,62.6736
4/7/08,42.3344,91.17,38.4687,69.064,7.266831297,85.3268,38.8151,30.21859191,61.1303,37.48485589,33.7356,55.4324,26.50890228,49.0115,52.5341,59.66998884,70.75292,4670815785,6.655664351,31.1293,62.8408
4/8/08,42.2744,90.35,38.3472,68.8197,7.305474346,85.1759,38.598,30.27996829,61.1825,37.44859218,33.7035,55.3292,26.48822766,49.1811,52.6047,59.22005753,70.49774,4534228556,6.664619611,31.1163,62.8593
4/9/08,41.1813,92.29,37.8702,69.5452,7.12272752,85.7475,37.9872,30.33913618,60.1303,37.53190957,33.3867,54.8254,26.38108167,48.7441,52.0927,58.69046719,70.28712,5034689250,6.611806122,30.3915,62.8532
4/10/08,41.5945,91.77,37.9569,69.3083,7.246513862,85.3744,38.541,30.39364575,60.7042,37.45767975,33.679,55.1062,26.45607938,48.9241,52.5958,60.14076851,70.35327,5098933509,6.555616508,30.4692,63.0141
4/11/08,41.068,91.3,37.3063,69.7821,7.031589085,86.0174,37.9013,30.44227243,59.1998,37.53970529,33.0661,53.9664,26.22383279,48.523,51.5808,59.72816186,70.42213,4794901849,6.486804132,29.5113,63.0822
4/14/08,40.8214,91.11,37.1329,69.3676,7.05955965,85.7475,37.8099,30.47105245,59.0172,37.49259441,33.0661,53.7805,26.17004863,48.6978,51.4308,58.78535318,69.98333,5007952578,6.509912151,29.5631,63.1008
4/15/08,41.2479,91.66,37.2716,68.494,7.200639293,85.4299,38.2613,30.51477464,59.4346,37.36516144,33.1981,54.0407,26.19353411,48.6927,51.6161,59.48728861,69.83482,5258369455,6.514520214,29.7961,63.1689
4/16/08,42.9743,93.27,38.2952,67.813,7.628311405,84.8981,39.4133,30.56584356,61.339,37.15043375,33.7921,55.3952,26.57575722,48.9099,53.2931,60.36488677,69.42977,5621182323,6.585434823,30.4044,63.2246
4/17/08,43.1342,92.56,38.2692,67.6945,7.601681385,84.5408,39.1225,30.65047003,61.0955,37.1268269,33.9334,55.4654,26.58635793,48.9601,52.79,61.01208789,69.61204,5548760788,6.605862264,31.1034,63.1441
4/18/08,42.8809,90.62,38.8937,67.6353,7.871925308,84.4615,39.7223,30.73558169,61.7478,37.23622873,34.4898,56.2377,26.85266631,49.2994,53.9639,59.31552779,69.92258,5894433164,6.662497678,31.66,63.0079
4/21/08,42.5543,90.25,38.833,67.9092,7.976781477,84.4932,39.9283,30.9198945,61.7565,37.33943152,34.6218,56.1179,26.93132736,49.2171,54.1581,59.29827747,69.69305,6173214816,6.697595202,31.5642,63.0017
4/22/08,42.4477,90.27,38.3386,68.1461,7.910934154,84.7076,39.5517,30.97976448,60.7303,37.38633139,34.1033,55.6431,26.84626437,49.284,53.6109,58.75040695,69.53778,5983765776,6.725120746,31.0257,62.9213
4/23/08,42.9943,89.22,38.4513,67.9166,7.99429591,84.4456,40.1305,31.03963111,60.7738,37.34051319,34.3296,55.8165,26.829267,49.4896,53.8403,58.168849,69.75381,6288594663,6.713775526,30.9222,62.847
4/24/08,43.8741,87.22,38.7463,67.3318,8.199744375,83.674,39.6071,31.07132716,61.3651,37.21385792,34.4144,56.1303,26.90240613,49.505,53.9904,57.48111264,69.6593,6283011834,6.675351513,31.5046,62.8098
4/25/08,44.1274,87.27,39.1857,66.932,8.405001639,83.5565,39.9034,31.10106202,61.9478,37.206522,34.7066,56.568,27.01049306,49.7467,54.2375,56.68411743,69.69305,6554752107,6.718977954,31.7635,62.7169
4/28/08,44.0674,87.69,39.232,67.1393,8.470906396,83.6994,39.8259,31.17267634,62.3652,37.2968102,34.7161,56.5433,27.03580125,50.0449,54.1934,56.99733283,70.03059,6958202064,6.75567446,32.2295,62.6241
4/29/08,43.5741,85.81,39.1713,67.3984,8.362556504,83.7073,39.1087,31.25457296,61.8086,37.33182939,34.5653,56.3037,26.8661299,49.8958,53.9816,56.40057098,70.25336,6060407154,6.755440913,31.8541,62.629
4/30/08,42.9476,86.65,38.8157,67.8907,8.173324567,84.1042,39.9283,31.29556583,61.513,37.44716828,34.4796,56.0766,26.95397891,49.9472,53.7609,55.64041656,70.65166,6061685253,6.766619109,31.8023,63.0265
5/1/08,43.9007,83.99,39.6831,67.8917,8.663074234,84.0435,40.3603,31.32480127,62.687,37.51472795,34.8294,57.076,27.14115077,51.0319,54.6524,55.01715251,71.07384,5588339932,6.741694662,32.9414,63.1295
5/2/08,43.8607,84.58,39.7958,67.0224,8.77257194,83.8283,40.7535,31.38954436,62.4869,37.46581114,34.9104,57.2411,27.25842199,50.5045,54.7759,54.52975949,70.65345,5930863451,6.802711786,32.8508,63.3907
5/5/08,43.7341,86.27,39.566,67.0224,8.685574387,84.0276,40.7231,31.47191555,62.2695,37.45485898,34.8387,56.9438,27.25613462,50.4217,54.6965,54.52846116,70.75516,6592515740,6.820937955,32.4886,63.3658
5/6/08,44.0474,86.63,39.9086,66.5321,9.022373046,83.9622,41.1855,31.4852265,62.7826,37.44958862,35.2913,57.4344,27.38995377,50.0546,55.1643,56.24476037,70.29409,6542543455,6.89842213,33.0838,63.2788
5/7/08,42.8143,85.82,39.258,66.8217,8.599830031,84.1713,39.9394,31.46547907,61.6521,37.50939974,34.8802,56.6176,27.08234932,50.0908,54.3558,55.78850519,70.48394,6853692029,6.864913644,32.799,63.173
5/8/08,42.5477,87.24,39.258,67.4311,8.593731953,84.8008,40.3576,31.41855274,61.7825,37.59400339,34.768,56.502,27.19225712,49.9822,54.67,56.30539465,70.79923,6730802842,6.848527241,32.1389,63.1855
5/9/08,42.3077,87.42,39.0759,67.6837,8.514917173,85.0319,40.0225,31.3466535,61.5999,37.54947742,34.603,56.4689,27.0796196,50.0908,54.467,57.0627193,70.80262,7229021600,6.862299283,32.0742,63.2041
5/12/08,43.3542,86.99,39.7004,67.5797,8.80185268,84.8964,40.5459,31.30658886,62.9652,37.50133609,35.0744,57.0595,27.17297151,50.0236,54.9754,56.94291477,70.73753,6798878978,6.887081735,32.2036,63.1171
5/13/08,43.5341,85.3901,39.7525,66.8293,8.839988372,84.2508,40.7425,31.27534081,63.3305,37.3127033,35.1027,57.1264,27.20562915,50.0081,55.106,56.77718336,70.328,7020551605,6.861478782,31.8023,63.0673
5/14/08,43.8141,85.2,39.9606,66.859,9.034574256,84.3305,40.8422,31.26221243,63.2522,37.30846644,35.4723,57.3072,27.23460755,49.9357,55.1996,56.24286034,70.36859,7351799084,6.852552372,31.7117,62.9367
5/15/08,44.3606,87,40.4724,67.4756,9.264563094,84.9443,41.7255,31.27479196,63.3826,37.5395003,35.659,57.9225,27.51185973,50.0701,55.8792,56.74536992,70.8433,7009345606,6.853552791,32.5401,63.142
